grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_Late (31-120 days),int_rate,loan_amnt,funded_amnt,funded_amnt_inv,term,installment,emp_length,annual_inc,issue_month,issue_year,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.42,0.096264695,0.096264695,0.096264695,0,0.003216781,0.000173276,0.818249905,0.000231035,0.03871766,0.000321332,0,3.85E-05,0.000154024,0,0.514477035,0.001601845,0.000288794,0,0,0.115777819,0.115777741,0.096264695,0.019513046,0,0,0,0.003300531,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16.29,0.076982527,0.076982527,0.076982527,0,0.002717697,0.000171072,0.962281591,0.000256608,0.043003295,0.000471518,0,0,0.000128304,0,0.169938929,0.002123435,0.000470449,0,0,0.097811314,0.097811219,0.076982527,0.020828692,0,0,0,8.55E-05,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20.3,0.316812285,0.195895596,0.195895596,1.06E-05,0.005222862,4.22E-05,0.792030713,0.000126725,0.021236984,0.000198219,0,0,0.000116165,0,0.177288155,0.000754013,0.000158406,0.056381604,0.056381604,0.250491435,0.250491435,0.139513992,0.110977443,0,0,0,0.005222862,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.49,0.176213386,0.176213386,0.176213386,0,0.005979004,0,0.864284701,0.000100693,0.016874529,0.000104134,0,8.39E-06,6.71E-05,0,0.188221069,0.000723314,0.000260125,0,0,0.214021559,0.214021562,0.176213386,0.037808176,0,0,0,0.004373448,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.27,0.153574542,0.153574542,0.153574542,0,0.005269143,0.000197453,0.921447252,0.000263271,0.044119772,0.000243306,0,2.19E-05,0.000263271,0,0.023825993,0.000204035,0.000416845,0,0,0.164233054,0.164233054,0.153574542,0.010329424,0.000329072,0,0,0.000394687,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.9,0.175912411,0.175912411,0.175660749,1.01E-05,0.003558514,4.03E-05,0.905986668,0.000120798,0.020243769,8.50E-05,0,0,0.000100665,0,0.072317869,0.000530506,0.000181197,0.041241218,0.041181624,0.17036878,0.170125875,0.134671194,0.035697586,0,0,0,0.003558514,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.69,0.320378969,0.20158024,0.201289779,1.16E-05,0.004554668,1.16E-05,0.731962831,0.000139421,0.023364718,0.00023144,0,0,0.00015104,0,0.293493858,0.000583247,0.000348554,0,0,0.268951377,0.268563785,0.20158024,0.067371137,0,0,0,0.063991328,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.9,0.209352104,0.209352104,0.209352104,2.99E-05,0.004335682,0.000328982,0.747686087,0.000358889,0.060143869,0.000453696,0,0,0.00023926,0,0.4327308,0.001881178,0.000508427,0.050227458,0.050227458,0.207226283,0.207226283,0.159124647,0.048101637,0,0,0,0.004335682,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7.9,0.280951443,0.280951443,0.280951443,0,0.008791158,3.75E-05,0.655553367,0.000224761,0.037666223,0.000332085,0,0,0.000112381,0,0.216332611,0.001148155,0.000430792,0,0,0.313356187,0.313356195,0.280951443,0.032404752,0,0,0,0.093718471,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13.49,0.119870991,0.119870991,0.119870991,0,0.004067622,0.000426208,0.852415938,0.000639312,0.107138028,0.000998925,0,0,0.000372932,0,0.401061699,0.003260491,0.000745864,0,0,0.146343591,0.146343834,0.119870991,0.026472842,0,0,0,0.004309495,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.42,0.237983816,0.237983816,0.237983816,0,0.007952428,0,0.739773738,0.000167496,0.028069528,0.000329967,0,1.40E-05,0.000111664,0,0.243064526,0.000829105,0.000390824,0,0,0.286236805,0.286236744,0.237983816,0.048252929,0,0,0,0.008112247,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.77,0.136535491,0.136535491,0.136535491,0,0.004852306,7.45E-05,0.910236607,9.93E-05,0.01664078,8.46E-05,0,8.27E-06,9.93E-05,0,0.184769756,0.000580896,0.000206872,0,0,0.174621332,0.174621363,0.136535491,0.038085872,0,0,0,0.005005805,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.91,0.294641195,0.294641195,0.294430737,8.42E-06,0.007791492,5.05E-05,0.58086407,0.00010102,0.016929241,7.92E-05,0,1.68E-05,5.89E-05,0,0.192956309,0.000595175,0.000143111,0.08416914,0.084108949,0.373939074,0.373672213,0.210471971,0.163467103,0,0,0,0.007791492,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.42,0.158148656,0.158148656,0.158148656,0,0.005284598,4.87E-05,0.778577996,0.000583933,0.097857522,0.000930887,0,9.73E-05,0.000583933,0,0.458485118,0.003445208,0.001459834,0,0,0.190938258,0.190938468,0.158148656,0.032059895,0.000729917,0,0,0.000917749,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.9,0.16281022,0.16281022,0.16281022,0,0.005094564,0.000139552,0.893130349,0.000279103,0.04677305,0.000217235,0,2.33E-05,0.00016281,0,0.156669949,0.000616353,0.000232586,0,0,0.181237546,0.181237546,0.16281022,0.018427326,0,0,0,0.059127788,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.71,0.229900963,0.229900963,0.229130694,0,0.007604262,2.87E-05,0.766336543,0.00011495,0.019263785,0.00012702,0,9.58E-06,7.66E-05,0,0.222582449,0.000636059,0.000316114,0,0,0.273301116,0.27237689,0.229900963,0.043400129,0,0,0,0.030420783,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16.77,0.146554101,0.146554101,0.146554101,0,0.005208333,8.88E-05,0.898776332,0.000133231,0.022327295,0.000142002,0,0,0.000133231,0,0.183858781,0.000933727,0.000188744,0,0,0.187427717,0.187427707,0.146554101,0.040873606,0,0,0,0.005392969,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.9,0.248295262,0.248295262,0.24802241,0,0.00788422,8.73E-05,0.709415035,0.000130969,0.02194821,0.000114052,0,1.09E-05,7.64E-05,0,0.260508115,0.000576263,0.00034925,0,0,0.258657742,0.25837354,0.248295262,0.01036248,0,0,0,0.219286627,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.9,0.154744795,0.154744795,0.154744795,0,0.004913663,0,0.902677971,0.000154745,0.025932649,7.76E-05,0,0,0.000116059,0,0.160044804,0.00064477,0.000399757,0,0,0.176864719,0.176864661,0.154744795,0.022119866,0,0,0,0.005054094,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.65,0.155097324,0.155097324,0.155097324,0,0.005052037,5.17E-05,0.904734388,6.20E-05,0.010396691,8.87E-05,0,5.17E-06,6.20E-05,0,0.134950181,0.000294168,0.000242986,0,0,0.181861618,0.181861642,0.155097324,0.026764318,0,0,0,0.005099497,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.69,0.033992168,0.033992168,0.033992168,0,0.001140437,0.000113307,0.963111423,0.000339922,0.056965208,0.000379862,0,2.83E-05,0.000169961,0,0.256074331,0.002668385,0.000849804,0,0,0.006820528,0.006820528,0.004796012,0.002024517,0,0,0,0.001140437,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.9,0.118327357,0.118327357,0.118327357,0,0.003757387,2.47E-05,0.862803642,0.000295818,0.049574232,0.00036854,0,0,0.000271167,0,0.400266935,0.001225181,0.000493031,0,0,0.135233106,0.135233131,0.118327357,0.016905775,0,0,0,0.003904063,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.89,0.22967934,0.22967934,0.22936034,1.28E-05,0.006199428,0,0.765597799,0.00015312,0.025660286,0.000264642,0,2.55E-05,0.00010208,0,0.158363905,0.001208369,0.000242439,0.066765742,0.066672467,0.297230841,0.296819077,0.162913597,0.134317243,0,0,0,0.006199428,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.9,0.164800127,0.164800127,0.164800127,0,0.005233091,0,0.801111728,0.000274667,0.046029591,0.000343791,0,2.29E-05,0.000274667,0,0.419393434,0.001558735,0.000526445,0,0,0.188361333,0.188361281,0.164800127,0.023561154,0,0,0,0.005351884,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.91,0.274202929,0.274202929,0.274202929,0,0.008836281,0.000164522,0.639806834,0.000219362,0.036761473,0.000276945,0,1.83E-05,0.000182802,0,0.290143259,0.000967022,0.000310763,0,0,0.318024734,0.318024761,0.274202929,0.043821832,0,0,0,0.009196949,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15.27,0.153963458,0.153963458,0.153963458,0,0.005357635,0,0.879791191,0.000175958,0.029487668,0.000145459,0,1.47E-05,0.000102642,0,0.233217982,0.001183319,0.000190621,0,0,0.192769546,0.192769582,0.153963458,0.038806123,0,0,0,0.005656471,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.27,0.174611579,0.174611579,0.174611579,1.16E-05,0.00436494,2.33E-05,0.873057895,0.000139689,0.023409592,0.000188697,0,0,0.000104767,0,0.118957048,0.000871894,0.000209534,0,0,0.191606058,0.191606058,0.174611463,0.016994596,0,0,0,0.165468568,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,0.072551931,0.072551931,0.072551931,0,0.002270295,1.45E-05,0.957685492,0.000174125,0.029180387,0.000112455,0,4.35E-05,0.000159614,0,0.237912293,0.000695048,0.000290208,0,0,0.058959762,0.058959762,0.050596411,0.008363351,0,0,0,0.002270295,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,13.49,0.149671527,0.149671527,0.149671527,1.17E-05,0.003443264,9.35E-05,0.900367782,0.000140317,0.0235148,0.000102198,0,0,9.35E-05,0,0.167608725,0.000819685,0.000140317,0,0,0.186592597,0.18659257,0.149671527,0.036921043,0,0,0,0.008753212,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,0.063201101,0.063201101,0.063201101,0,0.002006951,4.74E-05,0.97961707,0.000189603,0.031774354,0.000207932,0,3.16E-05,0.000142202,0,0.113303774,0.000826354,0.000205404,0,0,0.072231635,0.072231591,0.063201101,0.009030489,0,0,0,0.002075208,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.42,0.161299454,0.107724993,0.107724993,1.15E-05,0.002419261,9.22E-05,0.84106144,0.000138257,0.023169514,0.000217063,0,0,0.000115214,0,0.436937179,0.000599112,0.000230428,0,0,0.131178855,0.131178855,0.107724993,0.023453862,0,0,0,0.073218661,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.71,0.18129433,0.18129433,0.18129433,0,0.005996545,2.69E-05,0.872898624,8.06E-05,0.01350307,5.46E-05,0,6.71E-06,4.70E-05,0,0.094608782,0.000470694,0.000208153,0,0,0.203298828,0.203298828,0.18129433,0.022004499,0,0,0,0.119427975,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.42,0.203598454,0.203598454,0.203598454,0,0.00680331,0.000135732,0.827967046,0.000162879,0.027295766,0.000235496,0,0,6.79E-05,0,0.161874344,0.001172727,0.000190025,0,0,0.244860507,0.244860531,0.203598454,0.041262077,0,0,0,0.007012745,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20.89,0.274970851,0.274970851,0.274970851,7.86E-06,0.007421935,5.50E-05,0.707067902,9.43E-05,0.015799039,6.23E-05,0,7.86E-06,7.07E-05,0,0.133690828,0.000645789,0.00014927,0,0,0.319514321,0.319514321,0.163976196,0.154683674,0.000742264,0.000112188,2.02E-05,0.007421935,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.27,0.092065599,0.092065599,0.092065599,0,0.003159001,7.67E-05,0.959016658,0.000460328,0.0771433,0.000679367,3.84E-05,7.67E-05,0.000537049,0,0.118764623,0.001350295,0.000959017,0,0,0.113656895,0.1136569,0.092065599,0.021591301,0,0,0,0.003311293,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.42,0.271944986,0.271944986,0.271944986,0,0.009087572,0.000414831,0.663730134,0.000553108,0.092691757,0.00028439,0,4.61E-05,0.000184369,0,0.237513985,0.002138686,0.000414831,0,0,0.312998999,0.312998999,0.271944986,0.041054013,0,0,0,0.030516376,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11.71,0.069951049,0.069951049,0.069951049,0,0.002313701,0.000111922,0.979314691,0.000167883,0.028134312,0.000192785,0,1.40E-05,0.000181873,0,0.07735187,0.000505047,0.000223843,0,0,0.077041707,0.077041707,0.069951049,0.007090658,0,0,0,0.051656472,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.42,0.213631732,0.213631732,0.213388968,9.71E-06,0.005591228,5.83E-05,0.801118994,0.000116526,0.019527882,0.000157311,0,0,6.80E-05,0,0.182655131,0.000941922,0.000135947,0.06067316,0.060603827,0.268091121,0.267787279,0.152958572,0.115132549,0,0,0,0.005591228,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.58,0.288620633,0.288620633,0.288620633,0,0.010373788,0.000217827,0.762394124,0.000261392,0.043804988,0.000404069,2.18E-05,2.18E-05,0.000152479,0,0.121634537,0.001666376,0.000479219,0,0,0.246706818,0.246706818,0.157932775,0.069935938,0,0.018838105,0.000184835,0.010373788,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14.27,0.219124649,0.219124649,0.219124649,1.74E-05,0.00512943,0,0.751284511,0.00020869,0.03497299,0.000323644,0,5.22E-05,0.000156518,0,0.242150128,0.000913019,0.000330426,0,0,0.285589644,0.285589677,0.219124649,0.066465028,0,0,0,0.126812478,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.71,0.144852065,0.144852065,0.144852065,0,0.004791127,1.45E-05,0.905325406,8.69E-05,0.014564875,0.000108277,0,1.45E-05,8.69E-05,0,0.189604111,0.00041138,0.000224521,0,0,0.172462172,0.172462172,0.144852065,0.027610107,0,0,0,0.004863118,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.9,0.185533934,0.185533934,0.185533934,0,0.00580546,0,0.824595261,0.000123689,0.020728263,0.000206664,0,1.03E-05,8.25E-05,0,0.299987756,0.000808103,0.000185534,0,0,0.204567654,0.204567654,0.185533934,0.01903372,0,0,0,0.088523393,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.77,0.184131839,0.184131839,0.183892084,0,0.006543777,9.59E-06,0.839142493,0.000115082,0.019285892,0.000130043,0,1.92E-05,0.000163033,0,0.219174429,0.000706798,0.000335657,0,0,0.224061499,0.223770149,0.184131839,0.039929661,0,0,0,0.099930459,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.71,0.235893721,0.235893721,0.235893721,0,0.00780269,0,0.741380266,0.000404389,0.067768896,0.000588049,0.000101097,3.37E-05,0.000404389,0,0.251631202,0.000866067,0.000640283,0,0,0.280816059,0.280815973,0.235893721,0.044922252,0,0,0,0.008063521,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15.96,0.229086901,0.229086901,0.229086901,9.16E-06,0.00556617,0,0.733078082,0.000109962,0.01842775,4.32E-05,0,1.83E-05,4.58E-05,0,0.190499503,0.000804553,0.000119125,0,0,0.310730241,0.310730265,0.229086901,0.081643364,0,0,0,0.127435362,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.03,0.133378215,0.133378215,0.133378215,0,0.004059499,0.000133378,0.933647503,0.000160054,0.026822359,0.000163922,0,0,0.00012004,0,0.077946229,0.000170724,0.000240081,0,0,0.138265593,0.138265593,0.133378215,0.004887378,0,0,0,0.10987724,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15.27,0.106393973,0.106393973,0.106393973,0,0.00370251,0.000520148,0.820510321,0.000567435,0.095092569,0.000922081,0,4.73E-05,0.000283717,0,0.485487521,0.004269945,0.00037829,0,0,0.134125087,0.134124971,0.106393973,0.027022178,0.000709009,0,0,0.000130037,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9.91,0.257181459,0.257181459,0.257181459,0,0.008287728,5.59E-05,0.706779376,0.000134182,0.022486605,0.000219275,0,0,6.71E-05,0,0.221880508,0.000430499,0.000335454,0,0,0.28946623,0.28946623,0.257181459,0.032284771,0,0,0,0.132152693,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17.27,0.131237202,0.131237202,0.131237202,0,0.004696736,0.000174983,0.933242328,0.000233311,0.039098965,1.94E-05,3.89E-05,3.89E-05,7.78E-05,0,0.005793879,9.33E-05,0.000174983,0,0,0.169013123,0.169013102,0.131237202,0.0377759,0,0,0,0.004854804,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.65,0.186561523,0.186561523,0.186561523,0,0.006077055,0.000149249,0.848854931,0.000223874,0.037517522,0.000163801,0,0,0.000130593,0,0.201523758,0.001611892,0.000261186,0,0,0.215853887,0.215853921,0.186561523,0.029292398,0,0,0,0.064199178,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.71,0.237542034,0.237542034,0.237542034,1.48E-05,0.005249382,8.91E-05,0.712626101,0.000178157,0.029856064,0.000159599,0,0,0.000118771,0,0.269654747,0.001057062,0.000415699,0,0,0.293145356,0.293145428,0.237542034,0.055603394,0,0,0,0.133660003,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.9,0.228777371,0.228777371,0.228777371,0,0.007264499,4.09E-05,0.784379557,0.000490237,0.082155588,0.000538852,0,8.17E-05,0.000367678,0,0.167293452,0.00052292,0.000571943,0,0,0.258589272,0.258589105,0.228777371,0.029811734,0,0,0,0.077305916,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,19.42,0.152084519,0.152084519,0.152084519,1.27E-05,0.003980432,7.60E-05,0.861812277,0.000152085,0.025486831,0.000293396,0,0,0.0002408,0,0.303357921,0.000993619,0.000354864,0.043178062,0.043178062,0.190882801,0.190882801,0.108906457,0.081976344,0,0,0,0.003980432,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6.03,0.126857576,0.126857576,0.126857576,0,0.003861227,7.93E-05,0.925003161,0.000317144,0.053148039,0.000386123,0,0,0.000237858,0,0.19195137,0.000399073,0.000555002,0,0,0.137515198,0.137515198,0.126857576,0.010657622,0,0,0,0.048760617,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.65,0.313702933,0.197005442,0.196691739,1.25E-05,0.004650709,0,0.790531392,0.000150577,0.025234264,0.000312825,0,1.25E-05,0.000112933,0,0.257813619,0.000785512,0.000363895,0.051627848,0.051545658,0.223211181,0.222855819,0.145377468,0.077833713,0,0,0,0.004650709,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.71,0.269930949,0.269930949,0.269930949,0,0.008928236,0.000188952,0.79375895,0.000323917,0.054283114,0.000280998,0,0,0.000134965,0,0.234623981,0.00222693,0.000458883,0,0,0.187462186,0.187462186,0.14557808,0.041489737,0,0.000394369,0,0.008928236,0,0
