,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),issue_month,issue_year
4245,10000.0,10000.0,9500.0,0,10.99,327.34,3,123000.0,11.41,0.0,0.0,3.0,0.0,0.0,24.65,22.0,0.0,0.0,11773.8600768,11184.69,10000.0,1773.86,0.0,0.0,0.0,369.02,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4246,8000.0,8000.0,8000.0,0,10.99,261.88,2,68000.0,9.94,1.0,0.0,4.0,0.0,3887.0,28.8,18.0,0.0,0.0,9422.39362237,9422.39,8000.0,1422.39,0.0,0.0,0.0,284.14,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4247,11000.0,11000.0,10975.0,0,6.99,339.6,4,32400.0,8.19,0.0,0.0,4.0,0.0,6327.0,27.3,12.0,0.0,0.0,12224.4076399,12196.63,11000.0,1224.41,0.0,0.0,0.0,347.69,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4248,1600.0,1600.0,1600.0,0,9.99,51.62,1,48000.0,1.63,1.0,0.0,8.0,0.0,345.0,57.5,11.0,0.0,0.0,1857.3641246,1857.36,1600.0,257.36,0.0,0.0,0.0,56.46,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8,2011
4249,35000.0,21850.0,21825.0,1,11.49,480.43,1,118000.0,8.73,0.0,0.0,5.0,0.0,15092.0,48.3,28.0,0.0,0.0,28163.917825300006,28131.78,21850.0,6313.92,0.0,0.0,0.0,8029.37,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4250,10625.0,10625.0,10625.0,0,5.42,320.45,11,28800.0,9.46,0.0,0.0,6.0,0.0,8982.0,81.7,12.0,0.0,0.0,11534.7986675,11534.8,10625.0,909.8,0.0,0.0,0.0,333.26,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4251,6000.0,6000.0,5950.0,0,11.49,197.83,3,46000.0,9.73,0.0,3.0,13.0,0.0,2587.0,31.9,18.0,0.0,0.0,7118.47331966,7059.17,6000.0,1118.47,0.0,0.0,0.0,212.11,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4252,6800.0,6800.0,6550.0,0,8.49,214.63,3,27800.0,7.73,0.0,0.0,9.0,0.0,9634.0,51.2,11.0,0.0,0.0,7650.14188758,7368.71,6800.0,850.14,0.0,0.0,0.0,472.76,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4253,12600.0,12600.0,12600.0,1,18.39,322.64,9,63000.0,14.67,0.0,0.0,14.0,0.0,8878.0,63.0,24.0,0.0,0.0,14779.72,14779.72,12600.0,2179.72,0.0,0.0,0.0,11231.71,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8,2011
4254,18225.0,18225.0,18200.0,1,17.49,457.76,0,55000.0,20.84,0.0,0.0,7.0,0.0,20407.0,90.7,12.0,0.0,0.0,26738.2995673,26701.7,18225.0,8513.3,0.0,0.0,0.0,65.83,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4255,14000.0,14000.0,14000.0,1,11.99,311.36,3,73000.0,12.66,0.0,0.0,6.0,0.0,33532.0,77.3,12.0,0.0,0.0,18243.184629,18243.18,14000.0,4243.18,0.0,0.0,0.0,5184.33,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4256,6800.0,6800.0,6800.0,0,18.39,247.17,0,70000.0,21.02,1.0,2.0,26.0,0.0,8877.0,29.8,42.0,0.0,0.0,8308.23,8308.23,6800.0,1508.23,0.0,0.0,0.0,4117.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4257,35000.0,35000.0,34975.0,1,18.39,896.22,0,104000.0,18.44,0.0,0.0,6.0,0.0,30490.0,74.9,22.0,0.0,0.0,48295.6261707,48261.13,35000.0,13295.63,0.0,0.0,0.0,12418.61,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
4258,35000.0,35000.0,34975.0,1,18.39,896.22,4,104000.0,10.58,1.0,2.0,8.0,0.0,5067.0,31.7,15.0,0.0,0.0,48637.9259133,48603.19,35000.0,13637.93,0.0,0.0,0.0,21753.65,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,2011
4259,6000.0,6000.0,6000.0,0,14.79,207.38,9,32000.0,20.59,0.0,1.0,7.0,1.0,3654.0,71.6,13.0,0.0,0.0,7461.16671402,7461.17,6000.0,1461.17,0.0,0.0,0.0,221.43,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4260,16000.0,16000.0,15725.0,1,10.99,347.8,3,130000.0,11.6,0.0,0.0,12.0,0.0,11793.0,59.6,32.0,0.0,0.0,20426.624676900006,20075.46,16000.0,4426.62,0.0,0.0,0.0,5846.28,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,2011
4261,1500.0,1500.0,1500.0,0,15.62,52.46,0,39000.0,13.08,0.0,3.0,4.0,1.0,2153.0,97.9,6.0,0.0,0.0,1887.18444121,1887.18,1500.0,387.18,0.0,0.0,0.0,55.72,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4262,24000.0,24000.0,24000.0,1,11.99,533.75,0,40000.0,12.36,0.0,1.0,6.0,0.0,10963.0,44.6,14.0,4101.57,4101.57,27727.16,27727.16,19898.43,7828.73,0.0,0.0,0.0,533.75,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,2011
4263,16000.0,16000.0,15975.0,1,17.99,406.21,0,75000.0,21.22,0.0,2.0,11.0,0.0,7666.0,57.6,54.0,0.0,0.0,17622.37,17594.84,16000.0,1622.37,0.0,0.0,0.0,15194.43,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4264,4300.0,4300.0,4275.0,1,11.49,94.55,11,48000.0,13.18,0.0,1.0,4.0,0.0,5519.0,43.8,11.0,745.02,740.62,4885.28,4856.98,3554.98,1330.3,0.0,0.0,0.0,94.55,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2011
4265,5000.0,5000.0,4950.0,0,5.42,150.8,10,54000.0,7.51,0.0,0.0,9.0,0.0,758.0,10.7,11.0,0.0,0.0,5367.81,5314.14,5000.0,367.81,0.0,0.0,0.0,2064.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4266,25000.0,25000.0,25000.0,0,7.49,777.55,6,135000.0,21.5,0.0,1.0,13.0,0.0,20064.0,60.6,42.0,0.0,0.0,26610.48,26610.48,25000.0,1610.48,0.0,0.0,0.0,18062.89,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4267,23675.0,23675.0,23650.0,1,12.99,538.56,6,40896.0,25.12,0.0,3.0,4.0,0.0,6675.0,60.7,19.0,0.0,0.0,23933.3,23908.02,23675.0,258.3,0.0,0.0,0.0,23933.57,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,2011
4268,11600.0,11600.0,11600.0,0,11.99,385.24,1,58000.0,8.3,0.0,1.0,6.0,0.0,2311.0,39.2,11.0,0.0,0.0,13789.67,13789.67,11600.0,2189.67,0.0,0.0,0.0,2619.72,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4269,14000.0,14000.0,13750.0,0,10.59,455.63,8,90000.0,14.68,0.0,0.0,10.0,1.0,7412.0,87.2,35.0,0.0,0.0,9111.53,8948.74,7220.47,1881.33,0.0,9.73,0.0,455.63,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2011
4270,7250.0,7250.0,7250.0,0,8.49,228.84,7,39750.0,15.97,0.0,0.0,5.0,0.0,5674.0,56.7,7.0,0.0,0.0,8191.21,8191.21,7250.0,941.21,0.0,0.0,0.0,1802.93,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4271,1000.0,1000.0,1000.0,0,17.99,36.15,2,24000.0,12.65,0.0,0.0,7.0,0.0,3049.0,98.4,9.0,0.0,0.0,159.25,159.25,86.03,58.23,14.9845360825,0.0,0.0,87.3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,2011
4272,5000.0,5000.0,5000.0,1,13.49,115.03,6,50004.0,3.62,0.0,3.0,7.0,0.0,5040.0,32.5,13.0,0.0,0.0,6067.47,6067.47,5000.0,1067.47,0.0,0.0,0.0,3665.24,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4273,2400.0,2400.0,2400.0,0,15.23,83.47,3,57500.0,18.01,0.0,1.0,10.0,0.0,17418.0,97.9,20.0,0.0,0.0,3000.09041293,3000.09,2400.0,600.09,0.0,0.0,0.0,252.25,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4274,12500.0,12500.0,12500.0,1,14.79,296.0,9,80000.0,13.42,0.0,2.0,7.0,1.0,6863.0,74.6,14.0,0.0,0.0,7050.7,7050.7,3554.51,2943.85,0.0,552.34,8.6014,296.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2011
4275,6500.0,6500.0,6500.0,0,15.99,228.49,10,130000.0,13.01,0.0,0.0,17.0,0.0,14870.0,53.7,27.0,0.0,0.0,7406.57,7406.57,6500.0,906.57,0.0,0.0,0.0,4903.92,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4276,14125.0,14125.0,14125.0,1,15.23,337.75,1,39000.0,22.58,0.0,1.0,6.0,0.0,17982.0,45.0,8.0,0.0,0.0,19346.1909539,19346.19,14125.0,5221.19,0.0,0.0,0.0,6550.16,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4277,5500.0,5500.0,5500.0,0,10.99,180.04,2,24000.0,23.45,0.0,0.0,8.0,0.0,7840.0,62.7,21.0,0.0,0.0,6474.89654867,6474.9,5500.0,974.9,0.0,0.0,0.0,206.53,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4278,12000.0,12000.0,12000.0,0,10.59,390.54,1,50000.0,18.58,0.0,0.0,4.0,0.0,7049.0,80.1,22.0,0.0,0.0,14057.2746124,14057.27,12000.0,2057.27,0.0,0.0,0.0,400.55,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4279,33500.0,21200.0,21200.0,1,21.74,582.4,0,300000.0,2.77,0.0,1.0,2.0,0.0,657.0,13.1,14.0,0.0,0.0,3078.04,3078.04,604.67,2444.27,29.1050852782,0.0,0.0,151.55,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2011
4280,8500.0,8500.0,8500.0,0,6.99,262.42,10,75000.0,0.4,1.0,0.0,5.0,0.0,652.0,3.8,21.0,0.0,0.0,9446.35803288,9446.36,8500.0,946.36,0.0,0.0,0.0,266.88,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4281,6400.0,6400.0,6400.0,0,5.99,194.68,5,90000.0,11.43,0.0,0.0,13.0,0.0,8442.0,39.1,22.0,0.0,0.0,7002.18518397,7002.19,6400.0,602.19,0.0,0.0,0.0,774.17,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4282,4800.0,4800.0,4800.0,1,22.11,132.88,3,65000.0,12.42,0.0,1.0,25.0,0.0,4604.0,43.4,39.0,0.0,0.0,5392.28,5392.28,2411.56,2630.05,0.0,350.67,63.1206,132.88,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2011
4283,30000.0,30000.0,29750.0,0,8.49,946.89,9,225000.0,5.41,0.0,0.0,8.0,0.0,100511.0,0.9,13.0,0.0,0.0,34044.241118,33760.51,30000.0,4044.24,0.0,0.0,0.0,3771.6,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4284,5000.0,5000.0,5000.0,1,13.99,116.32,4,60000.0,3.52,0.0,1.0,6.0,0.0,424.0,8.8,16.0,0.0,0.0,5393.41,5393.41,5000.0,393.41,0.0,0.0,0.0,4696.86,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,2011
4285,5000.0,5000.0,5000.0,0,13.49,169.66,3,33600.0,19.75,0.0,2.0,6.0,0.0,470.0,8.5,9.0,0.0,0.0,5624.34,5624.34,5000.0,624.34,0.0,0.0,0.0,3599.52,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4286,4800.0,4800.0,4800.0,0,6.99,148.19,2,70000.0,18.96,0.0,0.0,8.0,0.0,18180.0,37.4,21.0,0.0,0.0,5296.76,5296.76,4800.0,496.76,0.0,0.0,0.0,1447.71,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4287,10000.0,10000.0,10000.0,0,10.59,325.45,0,55000.0,22.76,0.0,1.0,14.0,0.0,10989.0,42.1,30.0,0.0,0.0,11589.11,11589.11,10000.0,1589.11,0.0,0.0,0.0,3147.16,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4288,6500.0,6500.0,6500.0,0,15.99,228.49,3,54000.0,20.2,0.0,3.0,16.0,0.0,7871.0,44.2,19.0,0.0,0.0,3883.85,3883.85,2502.74,1140.14,0.0,240.97,2.46,228.49,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2011
4289,10000.0,10000.0,10000.0,0,7.49,311.02,2,38000.0,7.77,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,11195.4667111,11195.47,10000.0,1195.47,0.0,0.0,0.0,318.47,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4290,4000.0,4000.0,4000.0,0,6.99,123.5,5,65000.0,25.18,0.0,1.0,8.0,0.0,978.0,3.0,23.0,0.0,0.0,4131.0,4131.0,4000.0,131.0,0.0,0.0,0.0,3513.77,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4291,3400.0,3400.0,3400.0,0,8.49,107.32,6,76000.0,20.65,0.0,1.0,10.0,0.0,1956.0,54.3,32.0,0.0,0.0,3679.9,3679.9,3400.0,279.9,0.0,0.0,0.0,2295.39,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4292,6000.0,6000.0,6000.0,0,15.23,208.67,0,31200.0,14.88,0.0,1.0,5.0,0.0,5269.0,99.4,12.0,0.0,0.0,7503.90587367,7503.91,6000.0,1503.91,0.0,0.0,0.0,233.33,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4293,8000.0,8000.0,8000.0,0,6.99,246.99,1,72252.0,8.77,0.0,1.0,10.0,0.0,28214.0,50.4,31.0,0.0,0.0,8724.07,8724.07,8000.0,724.07,0.0,0.0,0.0,3785.85,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4294,12000.0,12000.0,11750.0,1,12.99,272.98,10,72000.0,14.8,0.0,0.0,5.0,0.0,17149.0,55.3,19.0,0.0,0.0,15126.7449968,14811.2,12000.0,3126.74,0.0,0.0,0.0,7266.82,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4295,7500.0,7500.0,7500.0,0,13.99,256.3,9,85000.0,16.67,0.0,1.0,10.0,0.0,6835.0,89.9,31.0,0.0,0.0,9160.96197936,9160.96,7500.0,1660.96,0.0,0.0,0.0,1750.01,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4296,2000.0,2000.0,2000.0,0,5.99,60.84,6,32000.0,9.71,0.0,1.0,8.0,0.0,195.0,0.5,30.0,0.0,0.0,2145.31,2145.31,2000.0,145.31,0.0,0.0,0.0,1051.14,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2011
4297,14000.0,14000.0,13975.0,0,16.89,498.38,9,48000.0,21.93,0.0,0.0,5.0,0.0,20857.0,61.3,9.0,0.0,0.0,17922.465794599993,17890.51,14000.0,3922.47,0.0,0.0,0.0,545.88,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,2011
4298,5000.0,5000.0,3468.34777904,0,5.99,152.09,7,15600.0,11.54,0.0,0.0,6.0,0.0,5474.0,42.1,17.0,0.0,0.0,5320.37,3584.69,5000.0,320.37,0.0,0.0,0.0,2595.7,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,2011
4299,3000.0,3000.0,3000.0,0,8.49,94.69,8,75000.0,15.18,0.0,1.0,12.0,0.0,22823.0,66.3,23.0,0.0,0.0,3119.31,3119.31,3000.0,119.31,0.0,0.0,0.0,2647.84,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2011
4300,5000.0,5000.0,5000.0,0,11.99,166.05,6,34800.0,18.83,1.0,0.0,4.0,0.0,5341.0,58.7,11.0,0.0,0.0,5905.9,5905.9,5000.0,905.9,0.0,0.0,0.0,1590.27,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4301,13000.0,13000.0,12950.0,0,10.99,425.55,2,64000.0,9.32,0.0,1.0,10.0,0.0,8175.0,36.7,13.0,0.0,0.0,15299.4234059,15240.64,13000.0,2264.46,34.959352932899996,0.0,0.0,2521.95,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,2011
4302,8000.0,8000.0,8000.0,0,12.99,269.52,7,30000.0,18.32,0.0,0.0,7.0,0.0,3044.0,60.9,9.0,0.0,0.0,9698.74348929,9698.74,8000.0,1698.74,0.0,0.0,0.0,283.23,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,2011
4303,5000.0,5000.0,5000.0,1,15.99,121.57,0,42000.0,21.17,0.0,2.0,25.0,0.0,9669.0,16.6,37.0,925.75,925.75,6304.24,6304.24,4074.25,2229.99,0.0,0.0,0.0,121.57,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,2011
